PickupStop_ID,Address_ID,Route_ID,ScheduledDate,LimitDate,RealOps
996,ad171,r6,10/05/2025 05:00,11/05/2025 10:00,10/05/2025 05:47
997,ad288,r24,06/05/2025 05:00,06/05/2025 12:00,06/05/2025 05:33
998,ad57,r99,03/05/2025 05:00,03/05/2025 09:00,03/05/2025 06:57
999,ad253,r76,05/05/2025 05:00,05/05/2025 13:00,05/05/2025 07:49
1000,ad373,r81,08/05/2025 05:00,08/05/2025 23:00,08/05/2025 07:07
1001,ad237,r31,02/05/2025 05:00,03/05/2025 11:00,02/05/2025 05:54
1002,ad463,r6,11/05/2025 05:00,12/05/2025 07:00,11/05/2025 06:00
1003,ad254,r34,05/05/2025 05:00,06/05/2025 04:00,05/05/2025 07:45
1004,ad230,r96,05/05/2025 05:00,06/05/2025 02:00,05/05/2025 06:55
1005,ad491,r78,01/05/2025 05:00,02/05/2025 06:00,01/05/2025 05:34
1006,ad424,r90,11/05/2025 05:00,11/05/2025 15:00,11/05/2025 06:34
1007,ad427,r89,10/05/2025 05:00,10/05/2025 23:00,10/05/2025 07:07
1008,ad212,r82,11/05/2025 05:00,12/05/2025 05:00,11/05/2025 07:36
1009,ad246,r37,04/05/2025 05:00,04/05/2025 21:00,04/05/2025 07:35
1010,ad40,r8,05/05/2025 05:00,06/05/2025 01:00,05/05/2025 05:47
1011,ad202,r70,03/05/2025 05:00,03/05/2025 10:00,03/05/2025 07:23
1012,ad44,r49,09/05/2025 05:00,09/05/2025 13:00,09/05/2025 06:44
1013,ad248,r53,10/05/2025 05:00,10/05/2025 20:00,10/05/2025 07:43
1014,ad416,r98,03/05/2025 05:00,03/05/2025 20:00,03/05/2025 06:54
1015,ad257,r95,10/05/2025 05:00,10/05/2025 20:00,10/05/2025 06:26
1016,ad119,r68,08/05/2025 05:00,09/05/2025 05:00,08/05/2025 06:03
1017,ad416,r100,09/05/2025 05:00,10/05/2025 08:00,09/05/2025 07:40
1018,ad333,r14,06/05/2025 05:00,07/05/2025 05:00,06/05/2025 07:05
1019,ad9,r32,05/05/2025 05:00,05/05/2025 20:00,05/05/2025 07:26
1020,ad161,r47,04/05/2025 05:00,04/05/2025 18:00,04/05/2025 05:40
1021,ad108,r56,08/05/2025 05:00,08/05/2025 21:00,08/05/2025 06:39
1022,ad96,r35,02/05/2025 05:00,02/05/2025 11:00,02/05/2025 07:46
1023,ad132,r72,08/05/2025 05:00,09/05/2025 07:00,08/05/2025 07:05
1024,ad300,r46,11/05/2025 05:00,11/05/2025 19:00,11/05/2025 07:57
1025,ad245,r82,10/05/2025 05:00,10/05/2025 18:00,10/05/2025 07:37
1026,ad28,r61,01/05/2025 05:00,01/05/2025 22:00,01/05/2025 06:19
1027,ad176,r91,05/05/2025 05:00,06/05/2025 08:00,05/05/2025 06:23
1028,ad411,r16,11/05/2025 05:00,11/05/2025 18:00,11/05/2025 06:39
1029,ad130,r40,11/05/2025 05:00,12/05/2025 03:00,11/05/2025 07:07
1030,ad104,r18,05/05/2025 05:00,06/05/2025 05:00,05/05/2025 07:53
1031,ad184,r4,10/05/2025 05:00,10/05/2025 10:00,10/05/2025 06:56
1032,ad114,r43,10/05/2025 05:00,10/05/2025 22:00,10/05/2025 07:54
1033,ad376,r38,04/05/2025 05:00,04/05/2025 13:00,04/05/2025 06:24
1034,ad47,r55,03/05/2025 05:00,03/05/2025 10:00,03/05/2025 06:10
1035,ad418,r57,04/05/2025 05:00,04/05/2025 09:00,04/05/2025 07:54
1036,ad237,r39,06/05/2025 05:00,06/05/2025 23:00,06/05/2025 07:56
1037,ad81,r81,07/05/2025 05:00,07/05/2025 22:00,07/05/2025 06:15
1038,ad10,r95,01/05/2025 05:00,02/05/2025 01:00,01/05/2025 05:59
1039,ad306,r57,08/05/2025 05:00,08/05/2025 13:00,08/05/2025 05:49
1040,ad362,r11,08/05/2025 05:00,08/05/2025 10:00,08/05/2025 05:47
1041,ad325,r24,01/05/2025 05:00,02/05/2025 06:00,01/05/2025 07:55
1042,ad214,r12,09/05/2025 05:00,09/05/2025 15:00,09/05/2025 05:36
1043,ad447,r78,11/05/2025 05:00,12/05/2025 09:00,11/05/2025 06:21
1044,ad489,r27,04/05/2025 05:00,04/05/2025 18:00,04/05/2025 06:36
1045,ad250,r19,05/05/2025 05:00,06/05/2025 06:00,05/05/2025 06:25
1046,ad99,r3,02/05/2025 05:00,03/05/2025 11:00,02/05/2025 05:37
1047,ad376,r19,09/05/2025 05:00,09/05/2025 19:00,09/05/2025 06:52
1048,ad470,r36,10/05/2025 05:00,10/05/2025 17:00,10/05/2025 06:38
1049,ad268,r26,06/05/2025 05:00,06/05/2025 17:00,06/05/2025 06:36
1050,ad65,r34,10/05/2025 05:00,10/05/2025 19:00,10/05/2025 06:48
1051,ad12,r24,09/05/2025 05:00,10/05/2025 09:00,09/05/2025 06:01
1052,ad361,r36,01/05/2025 05:00,02/05/2025 02:00,01/05/2025 07:11
1053,ad388,r74,09/05/2025 05:00,09/05/2025 09:00,09/05/2025 05:41
1054,ad109,r81,10/05/2025 05:00,10/05/2025 17:00,10/05/2025 07:13
1055,ad335,r95,02/05/2025 05:00,02/05/2025 09:00,02/05/2025 06:21
1056,ad241,r98,06/05/2025 05:00,07/05/2025 09:00,06/05/2025 06:17
1057,ad1,r19,04/05/2025 05:00,05/05/2025 00:00,04/05/2025 06:43
1058,ad324,r55,01/05/2025 05:00,01/05/2025 23:00,01/05/2025 07:52
1059,ad266,r92,05/05/2025 05:00,06/05/2025 03:00,05/05/2025 07:31
1060,ad141,r53,07/05/2025 05:00,07/05/2025 12:00,07/05/2025 05:45
1061,ad250,r30,11/05/2025 05:00,11/05/2025 14:00,11/05/2025 06:57
1062,ad66,r52,07/05/2025 05:00,07/05/2025 15:00,07/05/2025 07:23
1063,ad478,r70,02/05/2025 05:00,02/05/2025 23:00,02/05/2025 07:25
1064,ad368,r85,06/05/2025 05:00,07/05/2025 11:00,06/05/2025 07:02
1065,ad280,r40,04/05/2025 05:00,05/05/2025 06:00,04/05/2025 07:18
1066,ad163,r52,07/05/2025 05:00,08/05/2025 07:00,07/05/2025 06:47
1067,ad251,r51,06/05/2025 05:00,06/05/2025 14:00,06/05/2025 07:41
1068,ad79,r78,10/05/2025 05:00,10/05/2025 19:00,10/05/2025 06:29
1069,ad192,r14,08/05/2025 05:00,09/05/2025 02:00,08/05/2025 07:52
1070,ad177,r91,09/05/2025 05:00,10/05/2025 02:00,09/05/2025 06:25
1071,ad185,r76,06/05/2025 05:00,07/05/2025 00:00,06/05/2025 06:38
1072,ad441,r42,09/05/2025 05:00,09/05/2025 12:00,09/05/2025 07:24
1073,ad498,r5,03/05/2025 05:00,03/05/2025 17:00,03/05/2025 06:11
1074,ad11,r14,06/05/2025 05:00,07/05/2025 06:00,06/05/2025 07:27
1075,ad170,r73,02/05/2025 05:00,03/05/2025 00:00,02/05/2025 07:45
1076,ad22,r23,04/05/2025 05:00,04/05/2025 16:00,04/05/2025 06:28
1077,ad360,r82,01/05/2025 05:00,01/05/2025 09:00,01/05/2025 06:55
1078,ad64,r30,01/05/2025 05:00,01/05/2025 17:00,01/05/2025 06:55
1079,ad51,r88,11/05/2025 05:00,11/05/2025 18:00,11/05/2025 06:43
1080,ad327,r95,09/05/2025 05:00,09/05/2025 18:00,09/05/2025 05:36
1081,ad219,r78,06/05/2025 05:00,06/05/2025 10:00,06/05/2025 05:48
1082,ad473,r3,02/05/2025 05:00,03/05/2025 05:00,02/05/2025 06:09
1083,ad468,r78,09/05/2025 05:00,10/05/2025 04:00,09/05/2025 06:44
1084,ad264,r55,11/05/2025 05:00,11/05/2025 18:00,11/05/2025 07:56
1085,ad372,r94,06/05/2025 05:00,07/05/2025 07:00,06/05/2025 07:29
1086,ad183,r34,01/05/2025 05:00,01/05/2025 11:00,01/05/2025 07:28
1087,ad282,r36,02/05/2025 05:00,02/05/2025 22:00,02/05/2025 06:46
1088,ad424,r47,09/05/2025 05:00,09/05/2025 22:00,09/05/2025 05:56
1089,ad151,r19,11/05/2025 05:00,11/05/2025 13:00,11/05/2025 05:35
1090,ad337,r36,06/05/2025 05:00,07/05/2025 09:00,06/05/2025 06:45
1091,ad480,r100,03/05/2025 05:00,03/05/2025 18:00,03/05/2025 05:32
1092,ad158,r80,06/05/2025 05:00,06/05/2025 19:00,06/05/2025 05:42
1093,ad43,r89,10/05/2025 05:00,11/05/2025 04:00,10/05/2025 07:00
1094,ad38,r17,03/05/2025 05:00,03/05/2025 12:00,03/05/2025 06:31
1095,ad367,r57,09/05/2025 05:00,09/05/2025 21:00,09/05/2025 06:31
1096,ad454,r14,08/05/2025 05:00,08/05/2025 10:00,08/05/2025 05:33
1097,ad233,r10,09/05/2025 05:00,09/05/2025 22:00,09/05/2025 07:23
1098,ad403,r69,09/05/2025 05:00,10/05/2025 02:00,09/05/2025 06:02
1099,ad38,r54,10/05/2025 05:00,10/05/2025 17:00,10/05/2025 06:53
1100,ad35,r60,02/05/2025 05:00,02/05/2025 22:00,02/05/2025 06:55
1101,ad396,r93,03/05/2025 05:00,03/05/2025 21:00,03/05/2025 05:59
1102,ad86,r80,08/05/2025 05:00,08/05/2025 21:00,08/05/2025 07:45
1103,ad103,r98,05/05/2025 05:00,06/05/2025 03:00,05/05/2025 05:52
1104,ad78,r45,09/05/2025 05:00,09/05/2025 22:00,09/05/2025 07:23
1105,ad262,r75,01/05/2025 05:00,01/05/2025 20:00,01/05/2025 06:44
1106,ad208,r9,09/05/2025 05:00,10/05/2025 09:00,09/05/2025 07:34
1107,ad179,r47,04/05/2025 05:00,04/05/2025 12:00,04/05/2025 05:53
1108,ad404,r58,05/05/2025 05:00,05/05/2025 16:00,05/05/2025 08:00
1109,ad106,r18,03/05/2025 05:00,04/05/2025 05:00,03/05/2025 07:18
1110,ad58,r2,05/05/2025 05:00,05/05/2025 11:00,05/05/2025 05:35
1111,ad406,r40,11/05/2025 05:00,12/05/2025 04:00,11/05/2025 06:10
1112,ad335,r21,11/05/2025 05:00,11/05/2025 09:00,11/05/2025 05:44
1113,ad459,r36,08/05/2025 05:00,08/05/2025 17:00,08/05/2025 05:54
1114,ad186,r11,07/05/2025 05:00,07/05/2025 19:00,07/05/2025 07:35
1115,ad92,r81,11/05/2025 05:00,11/05/2025 23:00,11/05/2025 06:43
1116,ad330,r82,08/05/2025 05:00,09/05/2025 01:00,08/05/2025 06:01
1117,ad128,r20,04/05/2025 05:00,04/05/2025 11:00,04/05/2025 07:25
1118,ad9,r86,07/05/2025 05:00,08/05/2025 11:00,07/05/2025 05:50
1119,ad493,r52,04/05/2025 05:00,05/05/2025 05:00,04/05/2025 07:10
1120,ad37,r13,08/05/2025 05:00,08/05/2025 12:00,08/05/2025 05:52
1121,ad171,r59,05/05/2025 05:00,06/05/2025 03:00,05/05/2025 06:21
1122,ad261,r48,05/05/2025 05:00,06/05/2025 07:00,05/05/2025 05:58
1123,ad488,r51,10/05/2025 05:00,10/05/2025 16:00,10/05/2025 05:39
1124,ad166,r69,11/05/2025 05:00,12/05/2025 08:00,11/05/2025 06:46
1125,ad360,r32,07/05/2025 05:00,08/05/2025 09:00,07/05/2025 06:56
1126,ad63,r38,05/05/2025 05:00,06/05/2025 01:00,05/05/2025 07:54
1127,ad457,r24,11/05/2025 05:00,12/05/2025 02:00,11/05/2025 06:40
1128,ad229,r90,06/05/2025 05:00,07/05/2025 09:00,06/05/2025 06:27
1129,ad194,r66,11/05/2025 05:00,12/05/2025 04:00,11/05/2025 05:38
1130,ad364,r45,07/05/2025 05:00,08/05/2025 06:00,07/05/2025 06:04
1131,ad3,r83,03/05/2025 05:00,04/05/2025 11:00,03/05/2025 06:58
1132,ad154,r31,03/05/2025 05:00,03/05/2025 10:00,03/05/2025 06:03
1133,ad401,r45,04/05/2025 05:00,04/05/2025 11:00,04/05/2025 06:31
1134,ad151,r36,07/05/2025 05:00,07/05/2025 20:00,07/05/2025 06:31
1135,ad250,r61,11/05/2025 05:00,12/05/2025 00:00,11/05/2025 06:55
1136,ad31,r53,07/05/2025 05:00,07/05/2025 18:00,07/05/2025 06:23
1137,ad411,r4,11/05/2025 05:00,12/05/2025 08:00,11/05/2025 07:25
1138,ad207,r58,11/05/2025 05:00,11/05/2025 13:00,11/05/2025 07:29
1139,ad214,r74,07/05/2025 05:00,07/05/2025 21:00,07/05/2025 07:28
1140,ad68,r84,10/05/2025 05:00,11/05/2025 04:00,10/05/2025 05:33
1141,ad76,r71,03/05/2025 05:00,04/05/2025 04:00,03/05/2025 07:58
1142,ad464,r89,07/05/2025 05:00,07/05/2025 22:00,07/05/2025 05:50
1143,ad432,r35,03/05/2025 05:00,03/05/2025 23:00,03/05/2025 06:38
1144,ad72,r19,07/05/2025 05:00,07/05/2025 12:00,07/05/2025 07:46
1145,ad131,r90,04/05/2025 05:00,04/05/2025 11:00,04/05/2025 07:52
1146,ad16,r67,03/05/2025 05:00,04/05/2025 11:00,03/05/2025 06:12
1147,ad154,r9,01/05/2025 05:00,01/05/2025 19:00,01/05/2025 05:32
1148,ad225,r95,08/05/2025 05:00,08/05/2025 14:00,08/05/2025 07:07
1149,ad437,r44,04/05/2025 05:00,04/05/2025 22:00,04/05/2025 07:03
1150,ad374,r79,03/05/2025 05:00,04/05/2025 09:00,03/05/2025 07:05
1151,ad167,r75,03/05/2025 05:00,03/05/2025 19:00,03/05/2025 07:48
1152,ad249,r51,03/05/2025 05:00,03/05/2025 16:00,03/05/2025 05:31
1153,ad308,r84,07/05/2025 05:00,08/05/2025 10:00,07/05/2025 07:11
1154,ad374,r78,11/05/2025 05:00,11/05/2025 14:00,11/05/2025 06:58
1155,ad208,r34,01/05/2025 05:00,02/05/2025 06:00,01/05/2025 06:20
1156,ad401,r16,08/05/2025 05:00,08/05/2025 13:00,08/05/2025 07:19
1157,ad59,r8,10/05/2025 05:00,11/05/2025 00:00,10/05/2025 07:00
1158,ad267,r91,08/05/2025 05:00,08/05/2025 23:00,08/05/2025 07:25
1159,ad178,r70,11/05/2025 05:00,11/05/2025 17:00,11/05/2025 07:12
1160,ad222,r8,09/05/2025 05:00,10/05/2025 02:00,09/05/2025 07:31
1161,ad435,r89,04/05/2025 05:00,05/05/2025 09:00,04/05/2025 07:36
1162,ad362,r48,04/05/2025 05:00,05/05/2025 11:00,04/05/2025 05:44
1163,ad113,r32,06/05/2025 05:00,07/05/2025 00:00,06/05/2025 06:47
1164,ad192,r3,03/05/2025 05:00,04/05/2025 08:00,03/05/2025 07:26
1165,ad453,r66,03/05/2025 05:00,03/05/2025 17:00,03/05/2025 06:10
1166,ad254,r64,02/05/2025 05:00,03/05/2025 04:00,02/05/2025 07:49
1167,ad449,r14,05/05/2025 05:00,05/05/2025 20:00,05/05/2025 07:47
1168,ad462,r86,05/05/2025 05:00,05/05/2025 23:00,05/05/2025 06:24
1169,ad351,r93,05/05/2025 05:00,06/05/2025 10:00,05/05/2025 06:06
1170,ad292,r64,03/05/2025 05:00,03/05/2025 16:00,03/05/2025 07:30
1171,ad360,r39,05/05/2025 05:00,05/05/2025 11:00,05/05/2025 06:07
1172,ad315,r64,08/05/2025 05:00,09/05/2025 10:00,08/05/2025 07:58
1173,ad36,r19,04/05/2025 05:00,05/05/2025 06:00,04/05/2025 06:34
1174,ad139,r99,10/05/2025 05:00,11/05/2025 04:00,10/05/2025 05:53
1175,ad364,r38,08/05/2025 05:00,08/05/2025 13:00,08/05/2025 07:33
1176,ad292,r62,08/05/2025 05:00,09/05/2025 07:00,08/05/2025 06:35
1177,ad304,r58,01/05/2025 05:00,01/05/2025 23:00,01/05/2025 07:41
1178,ad203,r31,07/05/2025 05:00,07/05/2025 12:00,07/05/2025 05:32
1179,ad72,r87,11/05/2025 05:00,11/05/2025 19:00,11/05/2025 07:27
1180,ad135,r15,08/05/2025 05:00,08/05/2025 11:00,08/05/2025 07:10
1181,ad34,r11,06/05/2025 05:00,06/05/2025 15:00,06/05/2025 07:20
1182,ad453,r46,03/05/2025 05:00,04/05/2025 07:00,03/05/2025 06:54
1183,ad223,r20,08/05/2025 05:00,08/05/2025 20:00,08/05/2025 06:40
1184,ad114,r53,11/05/2025 05:00,12/05/2025 05:00,11/05/2025 07:48
1185,ad109,r7,04/05/2025 05:00,04/05/2025 23:00,04/05/2025 05:37
1186,ad8,r72,07/05/2025 05:00,08/05/2025 00:00,07/05/2025 06:16
1187,ad372,r11,10/05/2025 05:00,10/05/2025 20:00,10/05/2025 06:45
1188,ad176,r88,02/05/2025 05:00,03/05/2025 03:00,02/05/2025 07:10
1189,ad10,r39,07/05/2025 05:00,07/05/2025 10:00,07/05/2025 05:58
1190,ad21,r77,05/05/2025 05:00,05/05/2025 19:00,05/05/2025 07:51
1191,ad200,r7,01/05/2025 05:00,01/05/2025 22:00,01/05/2025 06:48
1192,ad54,r60,04/05/2025 05:00,04/05/2025 23:00,04/05/2025 07:42
1193,ad13,r53,04/05/2025 05:00,05/05/2025 00:00,04/05/2025 07:03
1194,ad64,r22,09/05/2025 05:00,09/05/2025 18:00,09/05/2025 06:30
1195,ad176,r86,04/05/2025 05:00,05/05/2025 09:00,04/05/2025 07:24
1196,ad417,r9,07/05/2025 05:00,07/05/2025 15:00,07/05/2025 05:49
1197,ad353,r79,07/05/2025 05:00,08/05/2025 03:00,07/05/2025 05:33
1198,ad490,r59,03/05/2025 05:00,03/05/2025 20:00,03/05/2025 07:33
1199,ad333,r25,04/05/2025 05:00,05/05/2025 07:00,04/05/2025 07:20
1200,ad409,r10,02/05/2025 05:00,02/05/2025 21:00,02/05/2025 05:59
1201,ad94,r69,03/05/2025 05:00,03/05/2025 17:00,03/05/2025 06:14
1202,ad163,r77,09/05/2025 05:00,10/05/2025 04:00,09/05/2025 07:53
1203,ad403,r25,09/05/2025 05:00,09/05/2025 11:00,09/05/2025 06:49
1204,ad388,r84,04/05/2025 05:00,05/05/2025 10:00,04/05/2025 07:38
1205,ad468,r68,10/05/2025 05:00,10/05/2025 14:00,10/05/2025 07:13
1206,ad378,r54,06/05/2025 05:00,06/05/2025 22:00,06/05/2025 07:05
1207,ad285,r47,09/05/2025 05:00,09/05/2025 18:00,09/05/2025 06:03
1208,ad431,r66,04/05/2025 05:00,05/05/2025 00:00,04/05/2025 06:46
1209,ad453,r73,08/05/2025 05:00,09/05/2025 01:00,08/05/2025 07:05
1210,ad157,r33,02/05/2025 05:00,02/05/2025 12:00,02/05/2025 06:46
1211,ad416,r46,10/05/2025 05:00,11/05/2025 02:00,10/05/2025 06:32
1212,ad420,r74,01/05/2025 05:00,02/05/2025 04:00,01/05/2025 06:10
1213,ad51,r83,06/05/2025 05:00,06/05/2025 16:00,06/05/2025 06:40
1214,ad450,r11,03/05/2025 05:00,03/05/2025 12:00,03/05/2025 06:28
1215,ad117,r55,07/05/2025 05:00,08/05/2025 01:00,07/05/2025 07:32
1216,ad300,r9,09/05/2025 05:00,10/05/2025 07:00,09/05/2025 07:23
1217,ad303,r63,08/05/2025 05:00,09/05/2025 00:00,08/05/2025 07:40
1218,ad234,r25,01/05/2025 05:00,01/05/2025 14:00,01/05/2025 07:10
1219,ad203,r4,01/05/2025 05:00,02/05/2025 04:00,01/05/2025 07:25
1220,ad127,r56,01/05/2025 05:00,01/05/2025 21:00,01/05/2025 07:48
1221,ad62,r82,10/05/2025 05:00,11/05/2025 03:00,10/05/2025 07:01
1222,ad339,r98,10/05/2025 05:00,10/05/2025 14:00,10/05/2025 06:42
1223,ad214,r88,06/05/2025 05:00,07/05/2025 03:00,06/05/2025 07:59
1224,ad131,r97,04/05/2025 05:00,05/05/2025 05:00,04/05/2025 07:51
1225,ad238,r85,03/05/2025 05:00,03/05/2025 17:00,03/05/2025 06:35
1226,ad281,r34,02/05/2025 05:00,02/05/2025 17:00,02/05/2025 07:26
1227,ad376,r95,10/05/2025 05:00,10/05/2025 10:00,10/05/2025 06:50
1228,ad210,r94,02/05/2025 05:00,03/05/2025 05:00,02/05/2025 05:42
1229,ad200,r65,10/05/2025 05:00,10/05/2025 18:00,10/05/2025 05:56
1230,ad82,r58,03/05/2025 05:00,03/05/2025 15:00,03/05/2025 07:17
1231,ad351,r53,08/05/2025 05:00,08/05/2025 20:00,08/05/2025 06:32
1232,ad288,r29,09/05/2025 05:00,09/05/2025 11:00,09/05/2025 06:30
1233,ad490,r40,01/05/2025 05:00,01/05/2025 18:00,01/05/2025 07:35
1234,ad7,r7,07/05/2025 05:00,07/05/2025 12:00,07/05/2025 06:45
1235,ad384,r87,04/05/2025 05:00,04/05/2025 17:00,04/05/2025 07:07
1236,ad13,r48,06/05/2025 05:00,06/05/2025 15:00,06/05/2025 07:08
1237,ad224,r95,11/05/2025 05:00,12/05/2025 00:00,11/05/2025 06:02
1238,ad305,r82,05/05/2025 05:00,05/05/2025 17:00,05/05/2025 05:53
1239,ad287,r32,10/05/2025 05:00,11/05/2025 08:00,10/05/2025 05:45
1240,ad463,r16,04/05/2025 05:00,04/05/2025 21:00,04/05/2025 06:34
1241,ad242,r37,11/05/2025 05:00,11/05/2025 15:00,11/05/2025 06:46
1242,ad144,r18,04/05/2025 05:00,04/05/2025 13:00,04/05/2025 07:55
1243,ad324,r31,11/05/2025 05:00,11/05/2025 10:00,11/05/2025 06:37
1244,ad249,r45,05/05/2025 05:00,05/05/2025 18:00,05/05/2025 07:14
1245,ad140,r50,04/05/2025 05:00,05/05/2025 10:00,04/05/2025 07:31
1246,ad235,r50,11/05/2025 05:00,11/05/2025 20:00,11/05/2025 06:58
1247,ad340,r11,07/05/2025 05:00,07/05/2025 20:00,07/05/2025 06:58
1248,ad494,r46,04/05/2025 05:00,04/05/2025 13:00,04/05/2025 07:15
1249,ad320,r42,06/05/2025 05:00,06/05/2025 11:00,06/05/2025 06:02
1250,ad402,r13,05/05/2025 05:00,05/05/2025 11:00,05/05/2025 07:02
1251,ad197,r92,02/05/2025 05:00,03/05/2025 03:00,02/05/2025 07:09
1252,ad407,r8,02/05/2025 05:00,02/05/2025 12:00,02/05/2025 07:16
1253,ad464,r56,06/05/2025 05:00,06/05/2025 10:00,06/05/2025 07:13
1254,ad434,r16,04/05/2025 05:00,04/05/2025 19:00,04/05/2025 05:35
1255,ad429,r21,02/05/2025 05:00,03/05/2025 04:00,02/05/2025 07:14
1256,ad170,r8,08/05/2025 05:00,09/05/2025 04:00,08/05/2025 07:03
1257,ad116,r77,04/05/2025 05:00,04/05/2025 12:00,04/05/2025 07:13
1258,ad396,r29,03/05/2025 05:00,03/05/2025 10:00,03/05/2025 07:26
1259,ad235,r16,07/05/2025 05:00,07/05/2025 10:00,07/05/2025 08:00
1260,ad387,r100,02/05/2025 05:00,02/05/2025 22:00,02/05/2025 07:58
1261,ad136,r61,07/05/2025 05:00,08/05/2025 01:00,07/05/2025 07:47
1262,ad343,r45,03/05/2025 05:00,04/05/2025 01:00,03/05/2025 06:20
1263,ad378,r73,05/05/2025 05:00,05/05/2025 23:00,05/05/2025 06:19
1264,ad438,r17,11/05/2025 05:00,11/05/2025 22:00,11/05/2025 07:55
1265,ad408,r22,05/05/2025 05:00,06/05/2025 07:00,05/05/2025 05:57
1266,ad23,r40,08/05/2025 05:00,09/05/2025 04:00,08/05/2025 07:18
1267,ad321,r66,03/05/2025 05:00,04/05/2025 11:00,03/05/2025 06:35
1268,ad205,r17,09/05/2025 05:00,09/05/2025 14:00,09/05/2025 05:31
1269,ad403,r31,04/05/2025 05:00,05/05/2025 06:00,04/05/2025 06:09
1270,ad73,r80,10/05/2025 05:00,10/05/2025 14:00,10/05/2025 07:59
1271,ad339,r87,01/05/2025 05:00,01/05/2025 22:00,01/05/2025 07:02
1272,ad95,r8,03/05/2025 05:00,04/05/2025 00:00,03/05/2025 05:59
1273,ad256,r90,04/05/2025 05:00,05/05/2025 03:00,04/05/2025 06:23
1274,ad309,r45,07/05/2025 05:00,08/05/2025 09:00,07/05/2025 07:47
1275,ad248,r87,08/05/2025 05:00,08/05/2025 17:00,08/05/2025 06:07
1276,ad148,r10,07/05/2025 05:00,08/05/2025 04:00,07/05/2025 06:53
1277,ad308,r26,08/05/2025 05:00,09/05/2025 01:00,08/05/2025 06:52
1278,ad41,r3,02/05/2025 05:00,03/05/2025 07:00,02/05/2025 06:27
1279,ad14,r40,06/05/2025 05:00,06/05/2025 11:00,06/05/2025 06:46
1280,ad434,r99,07/05/2025 05:00,08/05/2025 02:00,07/05/2025 06:35
1281,ad142,r73,05/05/2025 05:00,05/05/2025 21:00,05/05/2025 06:44
1282,ad109,r94,08/05/2025 05:00,08/05/2025 21:00,08/05/2025 07:12
1283,ad358,r33,06/05/2025 05:00,06/05/2025 14:00,06/05/2025 05:43
1284,ad9,r91,06/05/2025 05:00,06/05/2025 18:00,06/05/2025 06:55
1285,ad345,r10,07/05/2025 05:00,07/05/2025 21:00,07/05/2025 07:21
1286,ad384,r68,11/05/2025 05:00,11/05/2025 17:00,11/05/2025 05:46
1287,ad148,r11,01/05/2025 05:00,01/05/2025 12:00,01/05/2025 05:58
1288,ad12,r53,09/05/2025 05:00,09/05/2025 13:00,09/05/2025 07:58
1289,ad184,r57,11/05/2025 05:00,12/05/2025 07:00,11/05/2025 06:21
1290,ad50,r64,07/05/2025 05:00,07/05/2025 15:00,07/05/2025 07:15
1291,ad77,r80,06/05/2025 05:00,07/05/2025 03:00,06/05/2025 05:49
1292,ad257,r22,06/05/2025 05:00,07/05/2025 01:00,06/05/2025 07:29
1293,ad92,r2,09/05/2025 05:00,10/05/2025 10:00,09/05/2025 06:47
1294,ad207,r38,06/05/2025 05:00,06/05/2025 11:00,06/05/2025 07:15
1295,ad331,r48,09/05/2025 05:00,10/05/2025 11:00,09/05/2025 06:29
1296,ad258,r25,09/05/2025 05:00,10/05/2025 10:00,09/05/2025 06:54
1297,ad169,r55,06/05/2025 05:00,07/05/2025 03:00,06/05/2025 07:07
1298,ad62,r91,11/05/2025 05:00,11/05/2025 15:00,11/05/2025 06:05
1299,ad275,r20,01/05/2025 05:00,01/05/2025 10:00,01/05/2025 06:41
1300,ad78,r43,09/05/2025 05:00,10/05/2025 07:00,09/05/2025 06:42
1301,ad430,r7,03/05/2025 05:00,03/05/2025 16:00,03/05/2025 05:40
1302,ad362,r25,10/05/2025 05:00,11/05/2025 11:00,10/05/2025 07:45
1303,ad239,r95,06/05/2025 05:00,07/05/2025 06:00,06/05/2025 07:46
1304,ad74,r12,01/05/2025 05:00,01/05/2025 13:00,01/05/2025 06:53
1305,ad473,r73,05/05/2025 05:00,06/05/2025 06:00,05/05/2025 06:55
1306,ad404,r38,10/05/2025 05:00,11/05/2025 05:00,10/05/2025 07:46
1307,ad329,r43,10/05/2025 05:00,10/05/2025 22:00,10/05/2025 07:23
1308,ad411,r62,09/05/2025 05:00,10/05/2025 04:00,09/05/2025 06:08
1309,ad281,r34,11/05/2025 05:00,12/05/2025 02:00,11/05/2025 05:31
1310,ad349,r19,06/05/2025 05:00,07/05/2025 00:00,06/05/2025 07:06
1311,ad201,r28,11/05/2025 05:00,11/05/2025 17:00,11/05/2025 07:00
1312,ad355,r90,11/05/2025 05:00,11/05/2025 14:00,11/05/2025 07:36
1313,ad212,r37,11/05/2025 05:00,12/05/2025 00:00,11/05/2025 07:30
1314,ad481,r21,10/05/2025 05:00,11/05/2025 09:00,10/05/2025 07:24
1315,ad308,r19,07/05/2025 05:00,07/05/2025 22:00,07/05/2025 05:31
1316,ad117,r1,04/05/2025 05:00,05/05/2025 10:00,04/05/2025 08:00
1317,ad270,r42,01/05/2025 05:00,01/05/2025 12:00,01/05/2025 06:34
1318,ad170,r66,03/05/2025 05:00,03/05/2025 10:00,03/05/2025 05:55
1319,ad495,r4,02/05/2025 05:00,03/05/2025 08:00,02/05/2025 05:58
