Address_ID,Address,Number,Neighborhood,City,Latitude,Longitude,PostalCode
ad930,Estrada Oliveiras,3046,Copacabana,Porto Alegre,-30.079584,-51.200167,16559016
ad931,Travessa Jardins,8650,Centro,Campinas,-22.926926,-47.032472,84925983
ad932,Travessa Paineiras,659,Copacabana,Fortaleza,-3.736441,-38.512386,43724620
ad933,Av. Primaveras,4950,Ipanema,Fortaleza,-3.686407,-38.555938,42758864
ad934,Estrada Ipês,7513,Bela Vista,Curitiba,-25.393799,-49.292149,37280266
ad935,Rua Lavandas,510,Boa Viagem,Rio de Janeiro,-22.929125,-43.16493,35971584
ad936,Estrada Acácias,8624,Centro,Rio de Janeiro,-22.883274,-43.153931,77476195
ad937,Av. Flores,3182,Centro,Recife,-8.051576,-34.892948,39596439
ad938,Rua Margaridas,6707,Copacabana,Curitiba,-25.386478,-49.296024,15581982
ad939,Estrada Margaridas,7284,Guaianases,Fortaleza,-3.711888,-38.534419,02553449
ad940,Rua Limoeiros,4409,Ipanema,Curitiba,-25.388804,-49.276546,75827145
ad941,Estrada Acácias,7682,Copacabana,Fortaleza,-3.766538,-38.541839,38476162
ad942,Av. Oliveiras,66,Copacabana,Goiânia,-16.652416,-49.230941,22631687
ad943,Rua Orquídeas,2751,Bela Vista,Porto Alegre,-30.057554,-51.217554,47127563
ad944,Av. Margaridas,292,Mooca,Fortaleza,-3.687151,-38.55241,55714167
ad945,Rua Flores,2130,Mooca,Salvador,-12.929174,-38.491839,96258859
ad946,Av. Orquídeas,1154,Vila Madalena,Fortaleza,-3.729207,-38.48532,88631661
ad947,Travessa Cedros,7288,Jardim América,Belo Horizonte,-19.891491,-43.974251,85643391
ad948,Av. Palmeiras,8738,Liberdade,Fortaleza,-3.745096,-38.496391,35519901
ad949,Rua Acácias,3507,Guaianases,Belo Horizonte,-19.880671,-43.981936,23710702
ad950,Rua Margaridas,3950,Bela Vista,Rio de Janeiro,-22.938593,-43.172973,35258144
ad951,Travessa Horizonte,8467,Centro,Salvador,-12.994259,-38.499072,79685137
ad952,Estrada Cedros,6125,Copacabana,São Paulo,-23.511893,-46.668101,78836476
ad953,Rua Palmeiras,572,Boa Viagem,Belo Horizonte,-19.925954,-43.936088,57641421
ad954,Travessa Primaveras,2556,Ipanema,Salvador,-12.982836,-38.545156,06625232
ad955,Travessa Primaveras,2528,Liberdade,Goiânia,-16.671832,-49.238263,49277526
ad956,Estrada Paineiras,8017,Jardim América,Recife,-8.001041,-34.88399,32260887
ad957,Av. Ipês,8931,Mooca,Campinas,-22.898754,-47.026615,65099427
ad958,Av. Horizonte,6174,Bela Vista,Porto Alegre,-30.071924,-51.229201,32098836
ad959,Estrada Ipês,6597,Vila Madalena,Goiânia,-16.663435,-49.254281,49313785
ad960,Rua Primaveras,102,Liberdade,Curitiba,-25.466664,-49.279899,91650958
ad961,Av. Alecrins,8831,Bela Vista,Porto Alegre,-30.012977,-51.185641,75432217
ad962,Estrada Lavandas,5255,Ipanema,Porto Alegre,-30.003375,-51.179481,48743189
ad963,Rua Orquídeas,3877,Boa Viagem,Fortaleza,-3.719337,-38.568535,67558845
ad964,Estrada Ipês,9611,Ipanema,Salvador,-12.95432,-38.542607,72497709
ad965,Rua Palmeiras,4785,Centro,Campinas,-22.906101,-47.051512,59210458
ad966,Rua Alecrins,7460,Vila Madalena,Salvador,-13.025605,-38.526305,19928977
ad967,Rua Orquídeas,2448,Mooca,Campinas,-22.931336,-47.062139,40814206
ad968,Travessa Cedros,7328,Jardim América,São Paulo,-23.503209,-46.674366,90277149
ad969,Travessa Alecrins,7918,Centro,Goiânia,-16.70599,-49.27148,39782971
ad970,Rua Palmeiras,1049,Liberdade,Belo Horizonte,-19.922321,-43.910544,64204545
ad971,Rua Paraíso,8355,Ipanema,Campinas,-22.954164,-47.107441,20603144
ad972,Travessa Oliveiras,2279,Centro,Recife,-8.001085,-34.875209,61312226
ad973,Estrada Limoeiros,7881,Guaianases,Curitiba,-25.451883,-49.270643,95434032
ad974,Travessa Paineiras,6537,Liberdade,Porto Alegre,-29.99287,-51.225889,97538620
ad975,Estrada Limoeiros,2817,Centro,Belo Horizonte,-19.923115,-43.981496,83072313
ad976,Estrada Limoeiros,2709,Vila Madalena,Recife,-8.041982,-34.89979,06497179
ad977,Estrada Jardins,7842,Mooca,Rio de Janeiro,-22.906459,-43.21174,86291300
ad978,Estrada Orquídeas,6287,Boa Viagem,Fortaleza,-3.779159,-38.551692,14052323
ad979,Estrada Acácias,1430,Liberdade,Curitiba,-25.474971,-49.272087,43305620
ad980,Travessa Jardins,9900,Liberdade,Curitiba,-25.424778,-49.292703,22116525
ad981,Estrada Palmeiras,3226,Centro,Porto Alegre,-30.034871,-51.212057,64234219
ad982,Av. Limoeiros,1072,Copacabana,Belo Horizonte,-19.88485,-43.887935,31467372
ad983,Av. Horizonte,4088,Bela Vista,Curitiba,-25.434612,-49.236744,28035917
ad984,Av. Flores,5688,Bela Vista,Curitiba,-25.416591,-49.311524,61824043
ad985,Rua Oliveiras,7247,Centro,Fortaleza,-3.741781,-38.575415,26610704
ad986,Rua Paraíso,1745,Boa Viagem,Belo Horizonte,-19.957757,-43.936944,25030587
ad987,Rua Limoeiros,306,Liberdade,São Paulo,-23.509966,-46.595988,66385699
ad988,Av. Orquídeas,1318,Mooca,São Paulo,-23.536269,-46.643101,60243348
ad989,Av. Jardins,3746,Boa Viagem,Curitiba,-25.448663,-49.269657,13702156
ad990,Travessa Alecrins,6508,Bela Vista,Porto Alegre,-30.067477,-51.267509,26328622
ad991,Estrada Ipês,9964,Copacabana,Fortaleza,-3.691497,-38.551013,42769003
ad992,Travessa Cedros,2593,Copacabana,São Paulo,-23.591124,-46.664351,21373064
ad993,Av. Orquídeas,1422,Centro,Rio de Janeiro,-22.92094,-43.130741,65497423
ad994,Estrada Ipês,7635,Liberdade,Porto Alegre,-30.020499,-51.221483,77493710
ad995,Rua Paraíso,2456,Liberdade,Salvador,-12.950486,-38.505551,04574760
ad996,Estrada Margaridas,2100,Ipanema,Campinas,-22.944367,-47.057564,63004875
ad997,Av. Margaridas,4064,Guaianases,Recife,-8.087218,-34.90483,12193051
ad998,Rua Margaridas,3884,Vila Madalena,Belo Horizonte,-19.952793,-43.935222,51038639
ad999,Rua Alecrins,2454,Ipanema,Goiânia,-16.639583,-49.273753,90879063
ad1000,Rua Paraíso,8393,Copacabana,Curitiba,-25.4136,-49.289976,70889708
ad1001,Av. Limoeiros,7785,Bela Vista,Belo Horizonte,-19.930983,-43.886015,66090446
ad1002,Rua Margaridas,6450,Mooca,Porto Alegre,-30.084131,-51.242727,88190645
ad1003,Rua Paineiras,2451,Bela Vista,Campinas,-22.941584,-47.017207,03780792
ad1004,Estrada Paineiras,5738,Guaianases,Rio de Janeiro,-22.882121,-43.158425,73142597
ad1005,Rua Ipês,7711,Liberdade,Recife,-8.000705,-34.862145,20708653
ad1006,Rua Paineiras,9298,Bela Vista,São Paulo,-23.530656,-46.671154,99911769
ad1007,Rua Jardins,4144,Mooca,Porto Alegre,-30.027325,-51.176708,01832134
ad1008,Rua Acácias,1787,Liberdade,Goiânia,-16.7069,-49.269298,31969445
ad1009,Av. Paraíso,3070,Mooca,Curitiba,-25.474566,-49.225576,16298668
ad1010,Travessa Flores,4384,Copacabana,Recife,-8.065569,-34.832292,62137101
ad1011,Rua Acácias,811,Mooca,Goiânia,-16.668642,-49.292834,40140017
ad1012,Av. Paraíso,9509,Vila Madalena,Goiânia,-16.732722,-49.301429,06380864
ad1013,Estrada Margaridas,4866,Centro,Recife,-8.058036,-34.835647,08523890
ad1014,Av. Paraíso,6560,Mooca,Goiânia,-16.639193,-49.274804,24194441
ad1015,Estrada Lavandas,6188,Boa Viagem,Fortaleza,-3.760605,-38.476717,71787822
ad1016,Av. Flores,2636,Mooca,Fortaleza,-3.700562,-38.568018,21796840
ad1017,Av. Orquídeas,8512,Guaianases,Porto Alegre,-29.999382,-51.169894,87657033
ad1018,Travessa Palmeiras,8709,Vila Madalena,Recife,-8.041144,-34.831831,42475852
ad1019,Av. Horizonte,6371,Ipanema,Belo Horizonte,-19.892488,-43.918544,53066878
ad1020,Av. Alecrins,7226,Boa Viagem,Campinas,-22.877612,-47.019237,13379397
ad1021,Rua Flores,4318,Bela Vista,Porto Alegre,-30.00158,-51.187861,39817737
ad1022,Av. Alecrins,6337,Ipanema,Salvador,-12.982857,-38.505925,21733529
ad1023,Av. Horizonte,3450,Vila Madalena,Campinas,-22.926543,-47.068449,56632122
ad1024,Av. Acácias,366,Ipanema,Curitiba,-25.474769,-49.233894,22986089
ad1025,Av. Primaveras,4740,Mooca,Curitiba,-25.400755,-49.304019,28382319
ad1026,Travessa Lavandas,2686,Bela Vista,Belo Horizonte,-19.916323,-43.956524,14532549
ad1027,Av. Paineiras,3564,Bela Vista,Campinas,-22.90797,-47.050517,71146638
ad1028,Av. Orquídeas,8988,Vila Madalena,Campinas,-22.935299,-47.067518,11660341
ad1029,Av. Primaveras,9300,Guaianases,Fortaleza,-3.730425,-38.482819,93515274
ad1030,Rua Ipês,6607,Jardim América,Belo Horizonte,-19.867651,-43.948344,95485560
ad1031,Travessa Jardins,7173,Vila Madalena,Recife,-8.088065,-34.835458,65129685
ad1032,Estrada Cedros,7201,Mooca,Goiânia,-16.694977,-49.295422,74827997
ad1033,Av. Alecrins,1051,Mooca,Salvador,-12.967038,-38.52917,60930439
ad1034,Rua Lavandas,7948,Copacabana,Curitiba,-25.459366,-49.300283,55311059
ad1035,Estrada Cedros,6377,Mooca,Salvador,-12.95042,-38.454604,86369378
ad1036,Av. Palmeiras,764,Ipanema,Campinas,-22.915064,-47.094711,79987829
ad1037,Estrada Lavandas,5450,Liberdade,Campinas,-22.886778,-47.052051,45255850
ad1038,Av. Palmeiras,9196,Liberdade,Salvador,-12.930341,-38.476773,17652425
ad1039,Travessa Lavandas,8633,Guaianases,Porto Alegre,-30.05914,-51.230681,33398912
ad1040,Av. Flores,9923,Copacabana,São Paulo,-23.573932,-46.612446,27210299
ad1041,Av. Ipês,1936,Guaianases,Belo Horizonte,-19.916675,-43.918483,80353129
ad1042,Travessa Paineiras,5733,Mooca,São Paulo,-23.585991,-46.658253,96133409
ad1043,Travessa Flores,5984,Guaianases,Recife,-8.067117,-34.899403,52456641
ad1044,Rua Margaridas,7144,Boa Viagem,Porto Alegre,-30.016261,-51.186744,76519819
ad1045,Av. Flores,8175,Centro,Salvador,-13.017351,-38.50605,41185896
ad1046,Estrada Paraíso,6264,Centro,Salvador,-12.989622,-38.455857,35975783
ad1047,Travessa Oliveiras,4981,Ipanema,Porto Alegre,-30.030293,-51.266301,01166710
ad1048,Estrada Orquídeas,900,Boa Viagem,Porto Alegre,-30.057725,-51.174483,68964286
ad1049,Travessa Margaridas,1764,Bela Vista,Fortaleza,-3.752688,-38.530178,20529814
ad1050,Travessa Paraíso,7897,Copacabana,Porto Alegre,-30.035573,-51.230527,95302588
ad1051,Av. Orquídeas,8790,Liberdade,Porto Alegre,-30.062044,-51.238769,08399618
ad1052,Av. Primaveras,2355,Centro,Goiânia,-16.662279,-49.229164,01763102
ad1053,Rua Oliveiras,3144,Ipanema,Campinas,-22.939755,-47.098281,06718465
ad1054,Rua Ipês,8331,Guaianases,São Paulo,-23.590719,-46.586193,96081658
ad1055,Travessa Alecrins,3301,Jardim América,Salvador,-12.93371,-38.464152,94580986
ad1056,Av. Acácias,3258,Guaianases,Fortaleza,-3.755725,-38.56189,59520037
ad1057,Av. Lavandas,3416,Mooca,São Paulo,-23.510472,-46.647716,78045136
ad1058,Av. Flores,6854,Centro,Porto Alegre,-30.084474,-51.183619,04690883
ad1059,Travessa Alecrins,7886,Bela Vista,Recife,-8.057616,-34.884164,51383536
ad1060,Av. Alecrins,5068,Copacabana,Belo Horizonte,-19.964528,-43.902246,36930028
ad1061,Av. Paraíso,8631,Centro,Recife,-8.076023,-34.91811,80407978
ad1062,Rua Acácias,955,Guaianases,Rio de Janeiro,-22.913963,-43.150744,76234733
ad1063,Rua Primaveras,1091,Bela Vista,Fortaleza,-3.704555,-38.558302,50855842
ad1064,Av. Orquídeas,7507,Mooca,Curitiba,-25.452971,-49.276375,29791274
ad1065,Rua Limoeiros,5289,Ipanema,Goiânia,-16.729919,-49.282048,79578537
ad1066,Rua Orquídeas,2787,Centro,Rio de Janeiro,-22.867383,-43.21978,76212585
ad1067,Estrada Alecrins,2137,Vila Madalena,Recife,-8.086881,-34.847445,75224263
ad1068,Travessa Alecrins,7274,Vila Madalena,Curitiba,-25.434299,-49.258486,14046118
ad1069,Travessa Lavandas,4051,Copacabana,Recife,-8.096131,-34.876467,23221254
ad1070,Rua Oliveiras,2959,Bela Vista,Goiânia,-16.639464,-49.229338,41770575
ad1071,Estrada Palmeiras,510,Centro,São Paulo,-23.569528,-46.674066,30436821
ad1072,Estrada Jardins,5802,Centro,Goiânia,-16.705447,-49.221539,81164901
ad1073,Travessa Ipês,8334,Vila Madalena,Belo Horizonte,-19.924448,-43.899222,05550376
ad1074,Travessa Ipês,811,Mooca,Salvador,-12.989853,-38.45786,36196557
ad1075,Estrada Flores,7292,Copacabana,Fortaleza,-3.707729,-38.530337,58149187
ad1076,Travessa Lavandas,8669,Liberdade,Fortaleza,-3.709936,-38.560506,87216415
ad1077,Rua Alecrins,4099,Mooca,Rio de Janeiro,-22.948945,-43.222777,07714790
ad1078,Travessa Alecrins,877,Copacabana,Belo Horizonte,-19.923456,-43.943892,28668151
ad1079,Rua Alecrins,1811,Mooca,Curitiba,-25.436988,-49.226888,87550007
ad1080,Rua Flores,1734,Centro,Goiânia,-16.672369,-49.310695,34495268
ad1081,Estrada Oliveiras,9633,Bela Vista,Goiânia,-16.646336,-49.241993,19629126
ad1082,Av. Palmeiras,7331,Boa Viagem,Salvador,-12.943373,-38.544679,00613294
ad1083,Rua Limoeiros,7061,Bela Vista,Recife,-8.095491,-34.890121,14568958
ad1084,Estrada Cedros,5058,Vila Madalena,Fortaleza,-3.709262,-38.545813,87133050
ad1085,Av. Horizonte,588,Ipanema,Campinas,-22.85768,-47.095097,44180425
ad1086,Av. Margaridas,6177,Liberdade,Porto Alegre,-30.009087,-51.186064,77319080
ad1087,Travessa Orquídeas,3540,Ipanema,Fortaleza,-3.756107,-38.515722,83481261
ad1088,Travessa Acácias,904,Copacabana,Belo Horizonte,-19.947965,-43.915828,65865711
ad1089,Rua Cedros,2061,Jardim América,Belo Horizonte,-19.961052,-43.981576,98724839
ad1090,Rua Paineiras,5900,Mooca,Campinas,-22.868087,-47.094856,59950420
ad1091,Av. Flores,8350,Boa Viagem,Belo Horizonte,-19.867915,-43.959783,12464761
ad1092,Estrada Cedros,7722,Mooca,Belo Horizonte,-19.867041,-43.927676,46768285
ad1093,Estrada Lavandas,6856,Bela Vista,Belo Horizonte,-19.964048,-43.899626,87139227
ad1094,Av. Oliveiras,9978,Ipanema,Salvador,-13.017571,-38.512077,74498767
ad1095,Estrada Orquídeas,462,Liberdade,Fortaleza,-3.697494,-38.5515,32552658
ad1096,Rua Horizonte,7232,Guaianases,Fortaleza,-3.745015,-38.554207,12489949
ad1097,Av. Palmeiras,4461,Boa Viagem,São Paulo,-23.586453,-46.635061,64576517
ad1098,Rua Margaridas,6428,Boa Viagem,Fortaleza,-3.706759,-38.572173,27525195
ad1099,Av. Margaridas,1637,Mooca,Campinas,-22.876531,-47.02095,13436225
ad1100,Travessa Cedros,4789,Ipanema,Fortaleza,-3.779656,-38.518933,39781462
ad1101,Av. Margaridas,165,Mooca,Recife,-8.039446,-34.833342,93941498
ad1102,Travessa Limoeiros,8028,Liberdade,Campinas,-22.900738,-47.110341,96189070
ad1103,Av. Orquídeas,1196,Liberdade,Rio de Janeiro,-22.858998,-43.157095,94813190
ad1104,Travessa Acácias,700,Boa Viagem,Porto Alegre,-30.006643,-51.224333,41865240
ad1105,Travessa Paraíso,8626,Vila Madalena,Fortaleza,-3.711515,-38.544215,31549981
ad1106,Rua Lavandas,3386,Boa Viagem,Belo Horizonte,-19.929047,-43.973786,11054608
ad1107,Travessa Palmeiras,3596,Guaianases,Campinas,-22.896173,-47.078146,79212979
ad1108,Av. Orquídeas,55,Boa Viagem,Campinas,-22.869337,-47.037132,49109700
ad1109,Av. Primaveras,4256,Liberdade,São Paulo,-23.552223,-46.606192,89552047
ad1110,Rua Jardins,1645,Guaianases,Campinas,-22.940453,-47.04328,18659298
ad1111,Estrada Alecrins,354,Guaianases,Belo Horizonte,-19.891343,-43.953657,86386886
ad1112,Estrada Horizonte,4059,Guaianases,Recife,-8.019197,-34.917667,47866054
ad1113,Estrada Paineiras,5278,Guaianases,Recife,-8.085037,-34.925904,89357468
ad1114,Rua Primaveras,8956,Copacabana,São Paulo,-23.58834,-46.595143,07424643
ad1115,Travessa Margaridas,5226,Vila Madalena,Rio de Janeiro,-22.867434,-43.192837,90705788
ad1116,Av. Ipês,4314,Centro,Recife,-8.041834,-34.835581,01982650
ad1117,Rua Paineiras,9265,Guaianases,Campinas,-22.892255,-47.062499,79295048
ad1118,Rua Orquídeas,4172,Bela Vista,Goiânia,-16.669355,-49.218507,04079961
ad1119,Travessa Orquídeas,9349,Vila Madalena,Salvador,-13.009481,-38.472101,13569458
ad1120,Rua Jardins,4241,Vila Madalena,Curitiba,-25.456996,-49.300983,59090427
ad1121,Rua Oliveiras,1166,Vila Madalena,Rio de Janeiro,-22.895155,-43.136726,28764374
ad1122,Estrada Oliveiras,6007,Centro,Recife,-8.062328,-34.922998,67740863
ad1123,Rua Horizonte,7428,Mooca,Recife,-8.08399,-34.839709,51586507
ad1124,Estrada Horizonte,5819,Bela Vista,Rio de Janeiro,-22.885879,-43.155364,89431215
ad1125,Rua Paineiras,3514,Liberdade,Belo Horizonte,-19.924416,-43.954818,61338137
ad1126,Rua Palmeiras,3859,Jardim América,Recife,-8.087564,-34.829541,66998022
ad1127,Av. Acácias,9887,Ipanema,Fortaleza,-3.771272,-38.55349,74908816
ad1128,Rua Jardins,4382,Vila Madalena,Belo Horizonte,-19.959584,-43.902225,11070482
ad1129,Av. Horizonte,4715,Bela Vista,Porto Alegre,-30.028176,-51.201895,78368766
ad1130,Rua Limoeiros,1631,Jardim América,São Paulo,-23.537418,-46.583994,94591792
ad1131,Travessa Paineiras,337,Copacabana,São Paulo,-23.532771,-46.660427,55239286
ad1132,Estrada Limoeiros,8474,Ipanema,Curitiba,-25.384407,-49.31112,93723385
ad1133,Rua Orquídeas,1735,Guaianases,Goiânia,-16.665141,-49.286997,97229171
ad1134,Estrada Paraíso,1404,Centro,Salvador,-13.001518,-38.474222,52977938
ad1135,Travessa Orquídeas,5319,Bela Vista,Recife,-8.071094,-34.876615,35102841
ad1136,Rua Oliveiras,9136,Liberdade,Goiânia,-16.645366,-49.252237,15897789
ad1137,Travessa Cedros,4120,Liberdade,Fortaleza,-3.764577,-38.484786,92986098
ad1138,Rua Margaridas,1883,Guaianases,Curitiba,-25.398849,-49.218374,66825051
ad1139,Rua Oliveiras,8096,Guaianases,Salvador,-12.961508,-38.518041,09972406
ad1140,Rua Jardins,2174,Mooca,Fortaleza,-3.733611,-38.530562,89211971
ad1141,Travessa Jardins,6148,Ipanema,Belo Horizonte,-19.868085,-43.970931,92238931
ad1142,Estrada Primaveras,8350,Centro,Belo Horizonte,-19.942758,-43.964082,20821371
ad1143,Rua Oliveiras,5597,Vila Madalena,Fortaleza,-3.760293,-38.500082,58433689
ad1144,Estrada Oliveiras,7445,Vila Madalena,Salvador,-12.942746,-38.525703,04494787
ad1145,Travessa Oliveiras,1090,Copacabana,Fortaleza,-3.704857,-38.545946,32597216
ad1146,Rua Ipês,7329,Ipanema,Porto Alegre,-30.003994,-51.18907,45564818
ad1147,Travessa Limoeiros,9225,Copacabana,Recife,-8.008294,-34.863934,05814418
ad1148,Rua Margaridas,6138,Bela Vista,São Paulo,-23.514237,-46.610841,87203917
ad1149,Travessa Palmeiras,5438,Mooca,Porto Alegre,-30.074727,-51.223738,34968998
ad1150,Travessa Flores,8453,Centro,Fortaleza,-3.715473,-38.539149,70946649
ad1151,Travessa Orquídeas,4849,Boa Viagem,Recife,-8.012717,-34.884313,80243103
ad1152,Estrada Paraíso,104,Centro,Goiânia,-16.67652,-49.309794,78302497
ad1153,Av. Palmeiras,5673,Jardim América,Salvador,-12.992442,-38.469724,52514088
ad1154,Travessa Margaridas,5179,Vila Madalena,São Paulo,-23.557999,-46.682091,07999312
ad1155,Rua Alecrins,341,Guaianases,Salvador,-12.964901,-38.478325,92944051
ad1156,Rua Paraíso,1168,Guaianases,Rio de Janeiro,-22.878761,-43.198472,27891498
ad1157,Estrada Primaveras,268,Ipanema,Goiânia,-16.685654,-49.29899,78966139
ad1158,Av. Acácias,3086,Jardim América,Recife,-8.054398,-34.858453,01289462
ad1159,Travessa Flores,1842,Bela Vista,Belo Horizonte,-19.884627,-43.905101,66793848
ad1160,Travessa Paineiras,3858,Guaianases,Curitiba,-25.400979,-49.238013,02738907
ad1161,Travessa Flores,5010,Ipanema,São Paulo,-23.576677,-46.638908,19123734
ad1162,Av. Ipês,2312,Vila Madalena,Goiânia,-16.656023,-49.303406,50228081
ad1163,Travessa Limoeiros,2584,Copacabana,Belo Horizonte,-19.902619,-43.893329,19262146
ad1164,Rua Horizonte,4790,Copacabana,São Paulo,-23.501453,-46.679293,92417034
ad1165,Av. Flores,891,Liberdade,Fortaleza,-3.7098,-38.525508,66778695
ad1166,Travessa Acácias,5800,Copacabana,Porto Alegre,-30.030168,-51.258692,30047209
ad1167,Estrada Cedros,1540,Mooca,Goiânia,-16.639491,-49.244528,28997065
ad1168,Rua Jardins,9981,Centro,São Paulo,-23.550058,-46.646919,16538437
ad1169,Av. Jardins,3891,Boa Viagem,Porto Alegre,-30.041764,-51.237752,89151662
ad1170,Travessa Jardins,8386,Liberdade,Curitiba,-25.437411,-49.295236,30536206
ad1171,Av. Jardins,9477,Ipanema,Curitiba,-25.452506,-49.230794,06912337
ad1172,Rua Horizonte,6133,Ipanema,Fortaleza,-3.770653,-38.574437,53756348
ad1173,Travessa Primaveras,3281,Liberdade,Campinas,-22.898549,-47.073581,79587646
ad1174,Rua Paraíso,65,Boa Viagem,Recife,-8.095654,-34.828715,96776729
ad1175,Estrada Oliveiras,4865,Copacabana,Recife,-8.033075,-34.879253,16151029
ad1176,Estrada Margaridas,4330,Guaianases,Campinas,-22.935401,-47.024284,15744456
ad1177,Estrada Primaveras,9172,Bela Vista,Curitiba,-25.418353,-49.294659,92256722
ad1178,Rua Primaveras,4722,Guaianases,Recife,-8.055638,-34.869357,94506746
ad1179,Estrada Primaveras,7233,Copacabana,Salvador,-12.950011,-38.525012,61684349
ad1180,Estrada Oliveiras,4350,Vila Madalena,Curitiba,-25.399849,-49.299029,81703803
ad1181,Av. Palmeiras,2501,Liberdade,Recife,-8.083695,-34.859983,81946397
ad1182,Rua Orquídeas,3844,Bela Vista,Curitiba,-25.383329,-49.21846,78403964
ad1183,Travessa Ipês,5760,Centro,Recife,-8.092267,-34.898026,27676836
ad1184,Rua Orquídeas,1255,Mooca,Porto Alegre,-29.997095,-51.228638,27315694
ad1185,Travessa Palmeiras,3691,Boa Viagem,São Paulo,-23.504554,-46.671606,57493736
ad1186,Rua Paraíso,2567,Boa Viagem,Porto Alegre,-30.058929,-51.176713,71956919
ad1187,Estrada Primaveras,5254,Liberdade,Fortaleza,-3.725123,-38.528875,88590030
ad1188,Av. Paineiras,8334,Mooca,Goiânia,-16.673059,-49.257596,65536193
ad1189,Travessa Alecrins,2259,Jardim América,Belo Horizonte,-19.906929,-43.970154,29686642
ad1190,Av. Lavandas,1320,Vila Madalena,Goiânia,-16.68088,-49.22827,38002496
ad1191,Av. Oliveiras,4561,Mooca,Recife,-8.023722,-34.853428,60349023
ad1192,Estrada Horizonte,4250,Ipanema,Curitiba,-25.398026,-49.220874,22704906
ad1193,Av. Jardins,3030,Vila Madalena,Rio de Janeiro,-22.928208,-43.208708,98126936
ad1194,Av. Oliveiras,7636,Jardim América,Campinas,-22.91223,-47.027232,77444246
ad1195,Rua Acácias,2908,Guaianases,Campinas,-22.928268,-47.084353,10218716
ad1196,Estrada Horizonte,2588,Centro,Curitiba,-25.411835,-49.286209,90411907
ad1197,Av. Orquídeas,1023,Vila Madalena,Belo Horizonte,-19.963745,-43.959749,38172788
ad1198,Travessa Alecrins,3338,Mooca,Curitiba,-25.381182,-49.264737,21832710
ad1199,Estrada Jardins,1072,Liberdade,Recife,-8.031367,-34.883926,24445205
ad1200,Estrada Oliveiras,4480,Copacabana,Salvador,-12.950778,-38.483159,01342730
ad1201,Travessa Jardins,2925,Boa Viagem,Porto Alegre,-30.021811,-51.251625,69594870
ad1202,Estrada Horizonte,5380,Copacabana,Fortaleza,-3.762934,-38.499536,89128605
ad1203,Travessa Flores,2070,Guaianases,Campinas,-22.927979,-47.07472,80160566
ad1204,Travessa Paraíso,8918,Copacabana,São Paulo,-23.516636,-46.68255,71908887
ad1205,Estrada Alecrins,8289,Centro,Goiânia,-16.71604,-49.302031,57254488
ad1206,Travessa Orquídeas,3622,Boa Viagem,São Paulo,-23.524093,-46.649014,93631335
ad1207,Rua Alecrins,7726,Bela Vista,Belo Horizonte,-19.898427,-43.938541,10482894
ad1208,Av. Cedros,9799,Mooca,Porto Alegre,-30.077873,-51.212257,80688635
ad1209,Av. Acácias,9314,Vila Madalena,Porto Alegre,-30.06872,-51.195583,71268592
ad1210,Estrada Oliveiras,3870,Boa Viagem,Goiânia,-16.642228,-49.252946,44146921
ad1211,Av. Flores,7679,Jardim América,São Paulo,-23.574531,-46.641119,41848777
ad1212,Travessa Limoeiros,2392,Jardim América,Fortaleza,-3.771733,-38.535481,42952275
ad1213,Av. Primaveras,1173,Guaianases,Salvador,-13.001451,-38.516318,81038775
ad1214,Av. Flores,3429,Jardim América,Salvador,-12.965972,-38.460362,98428811
ad1215,Rua Orquídeas,633,Mooca,Porto Alegre,-30.043307,-51.228062,26865542
ad1216,Estrada Paraíso,9727,Copacabana,Recife,-8.082542,-34.851277,60177483
ad1217,Estrada Oliveiras,1896,Boa Viagem,Rio de Janeiro,-22.860187,-43.222108,71119575
ad1218,Av. Palmeiras,4013,Boa Viagem,Salvador,-13.022571,-38.463503,61934710
ad1219,Estrada Margaridas,9136,Guaianases,São Paulo,-23.52737,-46.621116,33254673
ad1220,Av. Horizonte,5684,Boa Viagem,São Paulo,-23.598712,-46.614215,74508351
ad1221,Estrada Acácias,6818,Jardim América,Recife,-8.068153,-34.856995,46151629
ad1222,Travessa Margaridas,4887,Boa Viagem,Porto Alegre,-30.043427,-51.263723,19430378
ad1223,Rua Primaveras,8843,Jardim América,Porto Alegre,-30.055861,-51.175347,18536176
ad1224,Av. Lavandas,6263,Vila Madalena,Rio de Janeiro,-22.92896,-43.201685,25587047
ad1225,Av. Acácias,5707,Centro,Campinas,-22.940825,-47.069738,00319308
ad1226,Travessa Cedros,6536,Copacabana,Curitiba,-25.475083,-49.287596,96381491
ad1227,Av. Ipês,8965,Copacabana,Fortaleza,-3.776179,-38.516102,61826605
ad1228,Av. Lavandas,8238,Bela Vista,Curitiba,-25.435852,-49.292769,74473525
ad1229,Travessa Flores,2436,Mooca,Belo Horizonte,-19.906841,-43.961326,20988078
ad1230,Travessa Limoeiros,8627,Bela Vista,Belo Horizonte,-19.934791,-43.88655,34191524
ad1231,Rua Ipês,879,Centro,Belo Horizonte,-19.952477,-43.975306,88096334
ad1232,Av. Ipês,820,Jardim América,Campinas,-22.912364,-47.021675,54255293
ad1233,Estrada Jardins,2925,Mooca,Belo Horizonte,-19.952931,-43.951529,61471622
ad1234,Travessa Limoeiros,1377,Boa Viagem,Salvador,-12.990932,-38.511399,67165707
